person_id,first_name,last_name,age,gender,income,education_level,employment_status,marital_status,housing_type,customer_id,credit_score,credit_limit,outstanding_debt,payment_history,loan_purpose,loan_amount,loan_term
751,Danika,Lockley,55,Female,Franc,PhD,Unemployed,Widowed,Mortgage,751,809,52333.41,47750.74,late,debt consolidation,75546.81,28
752,Rafe,Ell,82,Male,Euro,Bachelor's Degree,Employed,Married,Mortgage,752,460,31411.94,15688.23,on-time,medical expenses,74623.6,24
753,Luke,Stubbeley,70,Male,Yuan Renminbi,Bachelor's Degree,Self-Employed,Married,Own,753,587,7793.89,30775.94,missed,debt consolidation,14599.37,6
754,Cesya,Girard,64,Female,Franc,High School Diploma,Employed,Single,Own,754,424,32158.0,46450.25,on-time,debt consolidation,57871.47,20
755,Ninetta,Youle,72,Female,Rial,PhD,Employed,Single,Own,755,359,26486.98,22540.43,missed,debt consolidation,82485.32,21
756,Normy,Cutler,27,Male,Peso,PhD,Employed,Single,Mortgage,756,307,20066.61,8012.99,late,home improvement,1287.98,24
757,Brynne,Goldhill,31,Female,Dollar,Master's Degree,Self-Employed,Single,Rent,757,330,42094.29,36291.58,late,home improvement,47359.58,22
758,Tybie,Rodders,73,Female,Yuan Renminbi,Bachelor's Degree,Unemployed,Married,Mortgage,758,491,72981.05,24657.01,late,medical expenses,56747.59,6
759,Emilio,Screwton,63,Male,Rupiah,Master's Degree,Unemployed,Married,Own,759,825,87025.16,15240.13,on-time,debt consolidation,75346.31,11
760,Archibold,Brettoner,25,Male,Zloty,Master's Degree,Self-Employed,Single,Rent,760,547,42679.63,37106.08,late,debt consolidation,8818.26,28
761,Grissel,Kitchaside,20,Female,Euro,Bachelor's Degree,Self-Employed,Divorced,Own,761,589,80283.41,23624.3,missed,medical expenses,64939.02,1
762,Klement,Durnall,41,Male,Hryvnia,Bachelor's Degree,Unemployed,Divorced,Mortgage,762,350,97716.51,39154.85,late,home improvement,60757.27,27
763,Celie,Banks,53,Female,Peso,High School Diploma,Unemployed,Divorced,Mortgage,763,301,6863.37,49424.58,on-time,home improvement,34026.7,18
764,Jamaal,Cuardall,56,Male,Real,PhD,Employed,Widowed,Mortgage,764,775,96751.97,37619.35,on-time,debt consolidation,51631.56,25
765,Cindy,O'Dyvoy,31,Female,Yuan Renminbi,PhD,Unemployed,Married,Rent,765,621,43269.38,17125.68,late,home improvement,43286.87,26
766,Lorens,Edelmann,56,Male,Euro,PhD,Unemployed,Widowed,Rent,766,381,54480.95,26042.36,on-time,debt consolidation,17444.84,10
767,Gayla,McKearnen,21,Female,Rupiah,High School Diploma,Self-Employed,Divorced,Mortgage,767,468,11279.62,23122.17,missed,home improvement,1812.92,8
768,Debi,Ellery,51,Agender,Franc,PhD,Employed,Widowed,Own,768,354,47494.85,30694.23,missed,medical expenses,74291.65,9
769,Jenni,Butterwick,74,Female,Yuan Renminbi,PhD,Unemployed,Married,Mortgage,769,546,92197.29,4009.97,late,home improvement,28673.75,13
770,Bradley,Manus,33,Male,Yuan Renminbi,High School Diploma,Employed,Married,Mortgage,770,565,14564.51,43480.46,late,medical expenses,90504.58,25
771,Nikki,Gutch,20,Agender,Ruble,Master's Degree,Self-Employed,Married,Own,771,612,52797.01,580.97,missed,medical expenses,77663.74,15
772,Gran,Doey,85,Bigender,Rupiah,High School Diploma,Self-Employed,Widowed,Mortgage,772,441,14771.57,29554.22,on-time,home improvement,12036.59,18
773,Cornie,Sperry,31,Male,Real,Bachelor's Degree,Self-Employed,Married,Mortgage,773,823,82938.05,21037.5,late,debt consolidation,52295.33,28
774,Lauralee,Berrane,26,Female,Euro,High School Diploma,Self-Employed,Divorced,Own,774,817,31525.13,1144.72,on-time,medical expenses,14195.45,25
775,Lynde,Mateiko,38,Female,Peso,Bachelor's Degree,Employed,Married,Own,775,603,15658.59,35311.54,missed,debt consolidation,56658.11,23
776,Gray,Ericsson,22,Female,Yuan Renminbi,Master's Degree,Self-Employed,Widowed,Rent,776,311,98942.24,30788.9,late,home improvement,78761.45,11
777,Rufe,Oakden,59,Male,Naira,High School Diploma,Self-Employed,Single,Mortgage,777,523,60925.03,10203.8,late,home improvement,36944.66,17
778,Averil,Garman,40,Female,Euro,Master's Degree,Unemployed,Divorced,Own,778,717,87039.87,23721.43,late,medical expenses,91196.95,1
779,Howie,Tull,26,Male,Lek,Bachelor's Degree,Self-Employed,Married,Rent,779,496,23354.48,36165.01,on-time,home improvement,77994.01,15
780,Bethena,Foynes,52,Female,Rupiah,Master's Degree,Self-Employed,Single,Own,780,773,19635.54,47600.59,late,debt consolidation,76267.99,7
781,Germaine,Petteford,25,Male,Koruna,PhD,Employed,Divorced,Own,781,580,85530.67,37124.3,missed,medical expenses,79103.15,11
782,Alidia,Ruvel,61,Bigender,Euro,Master's Degree,Unemployed,Divorced,Rent,782,688,95234.0,47576.24,late,medical expenses,79846.83,8
783,Duffie,Poultney,83,Male,Krona,High School Diploma,Self-Employed,Single,Own,783,773,5743.58,7483.13,missed,home improvement,25592.64,15
784,Maria,Wixon,63,Female,Euro,Master's Degree,Self-Employed,Widowed,Mortgage,784,585,73428.63,40074.84,late,home improvement,26848.46,5
785,Merill,Woodford,74,Male,Sol,High School Diploma,Unemployed,Divorced,Rent,785,426,40803.79,12896.26,on-time,medical expenses,74834.47,15
786,Farrell,MacIntosh,82,Male,Ruble,Master's Degree,Employed,Single,Mortgage,786,766,60726.82,45577.88,missed,home improvement,33447.42,20
787,Rufe,Hadigate,48,Male,Euro,Bachelor's Degree,Employed,Widowed,Own,787,302,44557.59,8151.26,on-time,debt consolidation,54741.8,16
788,Shae,Doran,76,Male,Peso,High School Diploma,Self-Employed,Married,Own,788,687,72709.06,18137.87,late,debt consolidation,68110.99,2
789,Mareah,Burkitt,67,Female,Dram,PhD,Employed,Divorced,Mortgage,789,690,25872.45,38857.66,missed,medical expenses,68710.35,26
790,Emmalyn,McKay,60,Non-binary,Euro,PhD,Unemployed,Single,Mortgage,790,521,13987.2,31703.5,missed,home improvement,15987.72,12
791,Zsazsa,Dillamore,40,Agender,Yuan Renminbi,PhD,Employed,Married,Own,791,720,95918.62,1221.4,missed,home improvement,91631.82,15
792,Brandon,Deeney,21,Male,Rupiah,High School Diploma,Unemployed,Single,Own,792,683,18748.89,39879.24,on-time,home improvement,84673.8,22
793,Torry,Plain,85,Male,Real,PhD,Employed,Married,Mortgage,793,751,57838.86,3543.84,on-time,debt consolidation,41303.54,13
794,Sauncho,Scrinage,75,Male,Peso,PhD,Self-Employed,Single,Mortgage,794,576,93930.0,14515.63,late,debt consolidation,24075.79,8
795,Skell,Franzonello,79,Male,Krona,High School Diploma,Unemployed,Single,Rent,795,748,20285.27,37238.82,missed,medical expenses,73185.83,29
796,Ina,Lempel,39,Female,Rupiah,PhD,Unemployed,Divorced,Mortgage,796,822,22059.11,20163.01,late,medical expenses,60311.45,12
797,Arabelle,Northover,46,Female,Rupee,Bachelor's Degree,Self-Employed,Married,Mortgage,797,685,74891.19,9859.35,on-time,home improvement,95624.27,5
798,Barton,Kingerby,55,Male,Tugrik,Master's Degree,Employed,Single,Mortgage,798,456,91212.17,16674.71,late,home improvement,53055.27,6
799,Nevsa,Chidzoy,47,Genderqueer,Rupee,High School Diploma,Employed,Divorced,Rent,799,783,46141.77,27122.2,missed,home improvement,59424.95,20
800,Phineas,Surgey,76,Male,Boliviano,High School Diploma,Unemployed,Divorced,Mortgage,800,423,40987.24,13700.28,late,medical expenses,96235.16,7
801,Lindi,Cathersides,69,Female,Yuan Renminbi,PhD,Employed,Married,Own,801,465,44395.73,2734.93,late,debt consolidation,19300.0,7
802,Chelsie,Cranny,26,Female,Euro,PhD,Unemployed,Single,Mortgage,802,712,1950.16,547.42,on-time,medical expenses,33030.51,2
803,Bond,Ioselevich,18,Male,Ringgit,PhD,Self-Employed,Single,Own,803,547,74267.64,38840.96,late,debt consolidation,48641.2,21
804,Tiphani,Gyver,62,Female,Som,Bachelor's Degree,Unemployed,Divorced,Mortgage,804,448,2780.29,28483.59,missed,home improvement,87933.05,18
805,Tandy,Castana,75,Female,Sol,Master's Degree,Employed,Divorced,Own,805,485,80181.27,4207.97,on-time,debt consolidation,51771.3,21
806,Farlie,Parrot,26,Male,Rupiah,High School Diploma,Employed,Widowed,Mortgage,806,549,23163.24,345.25,missed,medical expenses,54197.81,16
807,Biron,Ruddoch,63,Male,Shilling,Bachelor's Degree,Employed,Widowed,Own,807,733,55343.1,24881.57,late,debt consolidation,41441.69,29
808,Jeana,Santarelli,58,Female,Rupiah,Master's Degree,Employed,Divorced,Rent,808,589,90549.5,15855.37,missed,debt consolidation,9218.41,19
809,Joe,Hardison,77,Male,Rand,PhD,Self-Employed,Single,Mortgage,809,384,97981.48,16399.33,on-time,debt consolidation,39957.33,3
810,Bren,Shackle,51,Female,Peso,PhD,Self-Employed,Widowed,Mortgage,810,663,53844.55,43343.01,late,debt consolidation,91088.22,8
811,Ashton,Bodill,74,Male,Franc,Master's Degree,Self-Employed,Widowed,Rent,811,481,3575.32,46644.0,on-time,home improvement,96336.25,17
812,Callida,Rubertis,59,Female,Lek,PhD,Unemployed,Married,Rent,812,635,33060.5,13733.27,missed,medical expenses,99628.96,19
813,Hakim,Mateus,53,Male,Dollar,Bachelor's Degree,Employed,Married,Mortgage,813,392,24133.33,40565.7,missed,home improvement,45497.03,15
814,Rachel,Westby,18,Female,Rupiah,High School Diploma,Employed,Divorced,Mortgage,814,798,47473.49,11654.39,missed,home improvement,35759.46,17
815,Karlee,Eyles,56,Female,Peso,Master's Degree,Unemployed,Married,Rent,815,516,36502.75,38208.03,missed,home improvement,87355.9,18
816,Gwenneth,O'Devey,33,Female,Dirham,PhD,Self-Employed,Divorced,Own,816,679,88717.51,18147.13,on-time,medical expenses,5104.74,30
817,Mina,Castanho,73,Genderqueer,Yen,High School Diploma,Unemployed,Widowed,Own,817,794,13498.31,22250.86,on-time,debt consolidation,8122.37,27
818,Joanna,Antonacci,80,Female,Kyat,Master's Degree,Unemployed,Single,Rent,818,806,20724.01,23330.01,on-time,home improvement,70856.86,1
819,Nikki,Gillopp,33,Female,Dong,PhD,Unemployed,Married,Own,819,780,92702.51,23352.48,on-time,medical expenses,67376.83,7
820,Purcell,Saiger,50,Male,Yuan Renminbi,High School Diploma,Employed,Widowed,Rent,820,710,41837.02,7667.93,late,debt consolidation,37619.34,21
821,Denna,Seyler,73,Genderqueer,Lek,Bachelor's Degree,Self-Employed,Married,Mortgage,821,554,46715.98,8833.7,missed,medical expenses,40533.2,19
822,Brook,Malloy,78,Female,Yuan Renminbi,Master's Degree,Self-Employed,Widowed,Mortgage,822,582,29548.27,16358.49,late,debt consolidation,96187.45,16
823,Kendal,Massen,38,Male,Zloty,Bachelor's Degree,Unemployed,Widowed,Mortgage,823,465,24279.0,29263.18,on-time,medical expenses,2854.71,17
824,Hadleigh,Espinel,65,Male,Yuan Renminbi,Bachelor's Degree,Employed,Married,Own,824,660,77410.2,47625.48,on-time,medical expenses,61574.52,15
825,Sid,Clines,75,Agender,Ringgit,High School Diploma,Self-Employed,Widowed,Own,825,547,83432.04,39332.49,late,medical expenses,28559.23,26
826,Alaine,Pitkaithly,29,Polygender,Koruna,Master's Degree,Self-Employed,Divorced,Mortgage,826,686,78986.41,4580.42,late,debt consolidation,7294.47,26
827,Aretha,Haggas,78,Female,Real,Master's Degree,Self-Employed,Divorced,Mortgage,827,330,68546.06,49583.28,late,home improvement,17536.47,8
828,Graeme,Surpliss,44,Male,Yuan Renminbi,PhD,Employed,Single,Rent,828,463,46157.61,26642.69,on-time,home improvement,50617.18,20
829,Jana,Wilmot,38,Female,Lempira,High School Diploma,Self-Employed,Widowed,Rent,829,632,15700.68,39026.56,late,medical expenses,53048.63,3
830,Hi,Duly,65,Male,Rupiah,High School Diploma,Employed,Married,Rent,830,486,31522.08,3052.59,late,debt consolidation,75378.95,6
831,Valentijn,Arniz,75,Male,Pound,Bachelor's Degree,Self-Employed,Divorced,Rent,831,810,55981.25,13054.95,late,medical expenses,7146.5,23
832,Clotilda,Arbuckel,49,Female,Rupiah,Bachelor's Degree,Unemployed,Divorced,Mortgage,832,813,60668.53,37557.95,late,home improvement,53202.09,18
833,Cosme,Reynard,38,Male,Tugrik,PhD,Unemployed,Single,Rent,833,506,41617.51,8189.94,late,medical expenses,36375.55,28
834,Arly,Syson,67,Female,Rupiah,Master's Degree,Self-Employed,Divorced,Own,834,358,86687.67,40422.61,missed,home improvement,11231.57,21
835,Zane,Bradbeer,56,Male,Peso,Master's Degree,Employed,Divorced,Mortgage,835,399,1309.25,37544.96,late,debt consolidation,82422.0,21
836,Eduard,Birtle,20,Genderqueer,Yuan Renminbi,Bachelor's Degree,Unemployed,Married,Own,836,714,34505.0,38724.41,late,medical expenses,69191.0,9
837,Barbe,Smurfit,49,Female,Taka,Master's Degree,Employed,Widowed,Rent,837,657,91187.09,30960.41,late,home improvement,16736.35,21
838,Torey,Fishbourne,57,Female,Yuan Renminbi,Bachelor's Degree,Unemployed,Single,Mortgage,838,358,63024.34,16445.72,on-time,home improvement,78732.97,10
839,Rodger,Samet,77,Male,Peso,Bachelor's Degree,Unemployed,Divorced,Mortgage,839,650,58887.58,18779.37,on-time,medical expenses,23235.73,9
840,Ardyth,Horstead,42,Female,Peso,High School Diploma,Self-Employed,Married,Own,840,837,55206.88,49375.7,missed,home improvement,65297.17,26
841,Karleen,O' Hern,66,Female,Euro,Bachelor's Degree,Employed,Divorced,Mortgage,841,319,76678.24,31669.02,late,home improvement,79434.93,8
842,Madelle,Dunmore,75,Non-binary,Peso,PhD,Employed,Married,Rent,842,328,79649.57,26076.0,missed,debt consolidation,12046.92,7
843,Hanny,Deedes,67,Female,Peso,Master's Degree,Self-Employed,Widowed,Mortgage,843,618,92677.4,9114.44,on-time,home improvement,55793.15,7
844,Evvie,Hattrick,62,Genderqueer,Yuan Renminbi,PhD,Unemployed,Widowed,Rent,844,677,99010.26,45323.92,on-time,home improvement,14704.74,30
845,Kain,Gittus,19,Male,Yuan Renminbi,PhD,Unemployed,Divorced,Mortgage,845,819,94507.0,37270.91,on-time,debt consolidation,81291.41,16
846,Edward,Benois,39,Male,Yuan Renminbi,Master's Degree,Unemployed,Single,Mortgage,846,339,45434.82,39072.35,missed,home improvement,29515.92,1
847,Calley,Greetham,46,Female,Euro,High School Diploma,Employed,Married,Rent,847,755,28229.88,5358.13,late,home improvement,91341.08,28
848,Bell,Tampion,40,Female,Dinar,Master's Degree,Unemployed,Divorced,Rent,848,507,90442.45,38776.12,missed,medical expenses,64943.69,16
849,Horatio,Carryer,85,Male,Pound,PhD,Employed,Single,Rent,849,540,86182.28,40082.34,missed,home improvement,77579.17,27
850,Willi,Reeves,73,Genderfluid,Euro,Master's Degree,Unemployed,Single,Mortgage,850,820,53886.7,31773.74,on-time,medical expenses,86696.81,7
851,Lukas,O'Sheils,37,Male,Koruna,Master's Degree,Employed,Divorced,Own,851,723,25143.11,12574.54,late,debt consolidation,37629.51,7
852,Enrika,Lidierth,53,Female,Dirham,PhD,Employed,Single,Own,852,634,55156.89,15699.19,on-time,home improvement,3811.41,1
853,Manolo,Kinkaid,77,Male,Sol,High School Diploma,Self-Employed,Widowed,Rent,853,476,64349.11,16300.14,missed,home improvement,51677.49,23
854,Mavis,Carbett,73,Female,Tugrik,Bachelor's Degree,Unemployed,Divorced,Own,854,778,98253.12,30136.82,missed,home improvement,74455.43,4
855,Thornie,Kernock,59,Male,Peso,High School Diploma,Self-Employed,Married,Rent,855,812,88921.03,15030.23,missed,medical expenses,71524.72,7
856,Vern,Gemmell,28,Male,Ruble,Bachelor's Degree,Employed,Single,Own,856,437,20186.1,45223.39,missed,medical expenses,55128.65,21
857,Dallon,Gayforth,73,Male,Rupiah,High School Diploma,Employed,Widowed,Mortgage,857,505,44396.57,39824.98,missed,medical expenses,2772.46,18
858,Kori,Gasken,46,Female,Rand,High School Diploma,Unemployed,Widowed,Mortgage,858,315,9290.34,24612.15,on-time,debt consolidation,9056.69,9
859,Cherry,McSparran,55,Female,Yuan Renminbi,High School Diploma,Unemployed,Widowed,Own,859,600,72735.59,25966.54,missed,home improvement,22769.12,16
860,Antoni,Phythean,51,Male,Rupiah,Bachelor's Degree,Employed,Married,Mortgage,860,463,63432.29,18290.55,late,debt consolidation,19863.84,29
861,Kari,Donnan,26,Female,Rupiah,PhD,Unemployed,Widowed,Rent,861,389,24457.12,5032.7,on-time,home improvement,5810.85,8
862,Ulrikaumeko,Hawsby,78,Female,Yuan Renminbi,Master's Degree,Unemployed,Single,Mortgage,862,590,7912.28,23086.07,missed,debt consolidation,95039.34,5
863,Keane,Rooze,32,Male,Sol,Master's Degree,Self-Employed,Divorced,Own,863,311,78713.48,41859.28,late,debt consolidation,2990.58,27
864,Gus,Sanchis,84,Male,Yuan Renminbi,PhD,Self-Employed,Married,Rent,864,319,81621.22,37862.34,missed,debt consolidation,81801.07,15
865,Orel,Wrintmore,27,Female,Yuan Renminbi,Bachelor's Degree,Employed,Widowed,Mortgage,865,455,86259.29,7604.2,late,debt consolidation,52363.92,20
866,Osgood,Grunbaum,73,Male,Yuan Renminbi,Bachelor's Degree,Unemployed,Divorced,Mortgage,866,786,7576.94,4930.36,on-time,home improvement,25231.93,21
867,Erhard,Crawford,68,Male,Rupiah,PhD,Unemployed,Single,Own,867,823,95787.03,36284.37,on-time,medical expenses,95194.33,15
868,Rodie,Grisewood,55,Female,Zloty,PhD,Self-Employed,Widowed,Own,868,545,23999.47,8931.23,late,home improvement,2150.21,14
869,Franklin,Gummory,83,Male,Krona,PhD,Employed,Married,Rent,869,648,1407.12,17534.73,missed,debt consolidation,38686.55,23
870,Jemimah,Mohammad,67,Female,Krone,Bachelor's Degree,Unemployed,Single,Mortgage,870,395,59321.82,10606.43,missed,medical expenses,1532.15,19
871,Orv,De Blasiis,44,Genderfluid,Zloty,High School Diploma,Employed,Divorced,Own,871,532,59688.93,37029.77,missed,medical expenses,14453.93,6
872,Ole,Varian,34,Bigender,Rand,PhD,Unemployed,Widowed,Own,872,712,83253.83,7898.26,on-time,home improvement,98898.98,20
873,Thaine,Kettleson,48,Male,Real,PhD,Employed,Single,Mortgage,873,656,89851.81,32210.74,missed,home improvement,23442.56,19
874,Collette,Birkenshaw,80,Agender,Yuan Renminbi,High School Diploma,Unemployed,Single,Mortgage,874,591,26425.43,17133.25,missed,medical expenses,79386.78,17
875,Sheppard,Granleese,26,Male,Rupiah,PhD,Unemployed,Widowed,Rent,875,580,13299.93,41059.75,on-time,debt consolidation,39677.17,2
876,Salli,Marielle,79,Female,Ruble,High School Diploma,Employed,Divorced,Mortgage,876,560,81301.85,26482.9,late,home improvement,47448.81,5
877,Elisha,Stiling,38,Bigender,Leu,High School Diploma,Unemployed,Widowed,Own,877,731,38106.29,42147.62,missed,debt consolidation,93326.53,5
878,Corrinne,Adamovitz,50,Female,Real,PhD,Unemployed,Divorced,Mortgage,878,730,64149.26,35529.74,late,home improvement,34948.81,10
879,Rowen,Neem,41,Male,Rial,Bachelor's Degree,Unemployed,Divorced,Rent,879,310,39472.42,20184.83,late,medical expenses,53257.2,20
880,Odell,Morteo,23,Male,Rand,Bachelor's Degree,Employed,Divorced,Own,880,542,12816.26,35435.1,late,medical expenses,55817.25,8
881,Moina,Minkin,35,Female,Peso,Bachelor's Degree,Unemployed,Divorced,Mortgage,881,584,53779.72,884.61,on-time,debt consolidation,90508.17,18
882,Stacey,Padden,65,Female,Ruble,Bachelor's Degree,Self-Employed,Single,Mortgage,882,538,26799.98,16542.98,missed,home improvement,67532.12,10
883,Mayer,Aldie,34,Male,Yuan Renminbi,PhD,Unemployed,Widowed,Own,883,424,33246.79,30384.54,missed,home improvement,62374.73,28
884,Smitty,Writer,61,Male,Real,Master's Degree,Unemployed,Divorced,Rent,884,531,34274.9,5255.4,missed,medical expenses,56151.65,4
885,Daphna,Soall,33,Female,Koruna,PhD,Unemployed,Divorced,Rent,885,566,65585.35,28254.6,missed,debt consolidation,84210.51,4
886,Jennilee,Greenshiels,68,Female,Peso,High School Diploma,Unemployed,Widowed,Mortgage,886,837,86074.97,224.33,late,home improvement,70449.48,22
887,Issiah,Macoun,40,Male,Zloty,High School Diploma,Employed,Divorced,Rent,887,712,87600.15,19582.12,late,debt consolidation,80974.58,10
888,Robinetta,Chatteris,25,Female,Euro,High School Diploma,Self-Employed,Single,Own,888,733,75163.71,48707.43,on-time,debt consolidation,71958.29,18
889,Marlyn,Piolli,62,Female,Rupiah,Master's Degree,Self-Employed,Widowed,Rent,889,687,1257.71,22012.04,late,debt consolidation,73915.53,17
890,Jerrylee,Pragnall,22,Female,Yuan Renminbi,High School Diploma,Unemployed,Single,Own,890,471,94877.1,27041.76,on-time,debt consolidation,35818.45,23
891,Marc,Akast,37,Male,Ruble,High School Diploma,Employed,Single,Own,891,325,49724.43,40065.2,on-time,home improvement,89528.27,8
892,Benedikta,Mitten,23,Female,Yuan Renminbi,PhD,Self-Employed,Widowed,Mortgage,892,303,67617.03,15258.34,late,debt consolidation,25296.17,12
893,Rosalia,Smeal,77,Female,Rupiah,High School Diploma,Unemployed,Single,Rent,893,432,2707.24,43836.96,on-time,home improvement,38220.47,11
894,Normy,Tickner,60,Male,Rupiah,PhD,Unemployed,Divorced,Rent,894,711,19206.51,10884.87,on-time,medical expenses,97839.81,6
895,Arturo,Domel,44,Male,Rupiah,PhD,Employed,Widowed,Own,895,659,29652.29,37853.49,missed,home improvement,38251.17,29
896,Ingmar,Bouchier,48,Male,Peso,High School Diploma,Unemployed,Married,Rent,896,594,34113.85,30222.67,late,debt consolidation,78171.62,1
897,Land,Ecob,64,Polygender,Pound,PhD,Employed,Divorced,Mortgage,897,761,12113.11,3541.75,on-time,medical expenses,98131.9,14
898,Braden,Tuffley,37,Male,Ruble,PhD,Self-Employed,Divorced,Mortgage,898,495,82320.86,38751.9,missed,home improvement,31506.68,10
899,Leshia,Rawne,63,Female,Yuan Renminbi,High School Diploma,Self-Employed,Widowed,Own,899,643,7585.82,28979.2,late,home improvement,39175.56,13
900,Tessa,Moncrieffe,42,Female,Krona,High School Diploma,Self-Employed,Divorced,Rent,900,574,44207.83,1489.64,late,debt consolidation,33298.73,8
901,Tova,Copeman,81,Female,Yuan Renminbi,High School Diploma,Unemployed,Divorced,Mortgage,901,766,23867.77,33372.75,missed,debt consolidation,36765.82,21
902,Thebault,Conring,46,Male,Yuan Renminbi,Bachelor's Degree,Unemployed,Widowed,Own,902,385,10808.98,44222.26,late,medical expenses,48026.57,21
903,Christiane,Tenaunt,20,Female,Yuan Renminbi,PhD,Self-Employed,Widowed,Mortgage,903,570,64948.39,18942.45,missed,home improvement,10574.45,13
904,Jocelin,Joselevitch,42,Female,Yuan Renminbi,Master's Degree,Self-Employed,Divorced,Mortgage,904,455,31182.88,23405.89,on-time,debt consolidation,15101.83,8
905,Anjela,Phillip,58,Female,Ruble,Bachelor's Degree,Self-Employed,Single,Mortgage,905,580,86572.97,37011.51,on-time,debt consolidation,37287.83,18
906,Brittne,Haggerwood,64,Female,Rupiah,Bachelor's Degree,Unemployed,Divorced,Mortgage,906,687,42816.86,45152.77,on-time,debt consolidation,5633.61,11
907,Marga,Naris,67,Female,Lari,Master's Degree,Unemployed,Married,Mortgage,907,518,21664.73,12247.99,missed,debt consolidation,48651.19,8
908,Kristina,Bambery,85,Female,Tenge,Master's Degree,Employed,Single,Own,908,850,93778.52,23168.97,missed,debt consolidation,43201.44,5
909,Hannis,Hadley,30,Female,Yuan Renminbi,High School Diploma,Self-Employed,Divorced,Rent,909,452,19201.96,4047.62,late,home improvement,47333.96,16
910,Shari,Jevons,23,Female,Zloty,PhD,Self-Employed,Widowed,Own,910,813,24436.57,37638.86,on-time,medical expenses,70453.09,29
911,Cecilia,Girkins,32,Female,Euro,High School Diploma,Employed,Divorced,Rent,911,797,13328.12,33646.9,missed,medical expenses,6569.47,5
912,Selena,Fassman,43,Female,Naira,High School Diploma,Unemployed,Divorced,Mortgage,912,810,79628.49,37310.05,on-time,home improvement,69412.65,6
913,Valery,Cranton,43,Female,Euro,Master's Degree,Employed,Single,Rent,913,391,65800.8,8654.24,on-time,medical expenses,98038.55,1
914,Kayla,Biasotti,84,Female,Ruble,High School Diploma,Self-Employed,Single,Rent,914,507,12094.56,23790.18,on-time,debt consolidation,53299.4,26
915,Joseph,Coker,75,Male,Tugrik,PhD,Self-Employed,Single,Own,915,816,33744.4,24147.07,late,medical expenses,11091.9,5
916,Lorenzo,Faiers,70,Male,Koruna,Bachelor's Degree,Unemployed,Widowed,Rent,916,760,58412.46,31125.32,on-time,debt consolidation,24057.73,30
917,Merle,Trebbett,69,Female,Tugrik,PhD,Self-Employed,Single,Mortgage,917,489,49850.2,26390.45,late,debt consolidation,22859.15,24
918,Rex,Mayman,34,Male,Yuan Renminbi,Bachelor's Degree,Unemployed,Single,Rent,918,763,29798.46,49026.57,on-time,home improvement,7222.19,26
919,Carlye,Grandin,18,Female,Ruble,High School Diploma,Unemployed,Widowed,Mortgage,919,848,62489.15,3235.08,on-time,debt consolidation,90348.98,12
920,Glennis,Attwool,74,Female,Euro,Master's Degree,Self-Employed,Married,Own,920,827,9302.88,19171.01,on-time,debt consolidation,76734.66,29
921,Ellery,Audley,66,Male,Dinar,Master's Degree,Unemployed,Married,Rent,921,623,32464.08,26251.93,late,home improvement,2026.51,27
922,Gamaliel,Urwen,84,Male,Kuna,PhD,Unemployed,Widowed,Mortgage,922,643,26861.91,21323.42,late,home improvement,60929.28,28
923,Eva,Cadwallader,18,Non-binary,Euro,Bachelor's Degree,Unemployed,Widowed,Rent,923,526,30825.35,17028.42,on-time,medical expenses,63742.57,15
924,Holly-anne,Luetchford,64,Female,Boliviano,PhD,Unemployed,Married,Rent,924,824,40965.56,31487.12,on-time,medical expenses,36583.14,24
925,Ennis,Pietrzyk,43,Male,Euro,Master's Degree,Self-Employed,Married,Rent,925,809,50487.13,30037.13,late,home improvement,32062.32,7
926,Tish,Hauxwell,68,Polygender,Baht,Bachelor's Degree,Employed,Single,Own,926,331,52830.55,28093.12,late,debt consolidation,41196.6,5
927,Tera,Mustarde,19,Female,Peso,High School Diploma,Employed,Single,Mortgage,927,503,9185.84,7470.57,late,medical expenses,19204.16,15
928,Benoit,Robertsson,71,Male,Dollar,Bachelor's Degree,Unemployed,Divorced,Rent,928,305,72091.31,21245.3,on-time,home improvement,44531.32,22
929,Missie,Bover,76,Female,Franc,PhD,Unemployed,Widowed,Own,929,575,38224.37,8110.17,on-time,home improvement,46294.48,15
930,Lutero,Lillyman,82,Male,Yuan Renminbi,High School Diploma,Employed,Divorced,Own,930,400,92683.63,33330.45,missed,medical expenses,45666.45,20
931,Roseanna,Tregent,39,Female,Rand,Bachelor's Degree,Self-Employed,Single,Rent,931,414,59661.76,44329.78,late,debt consolidation,56504.96,5
932,Mandi,Pargent,19,Female,Euro,Bachelor's Degree,Unemployed,Widowed,Own,932,436,63785.01,4569.0,late,home improvement,40327.54,29
933,Elfrieda,Fugere,81,Female,Euro,Bachelor's Degree,Unemployed,Single,Rent,933,620,27349.33,42809.59,on-time,medical expenses,48093.24,9
934,Cate,Navan,46,Female,Peso,Master's Degree,Unemployed,Widowed,Rent,934,317,15010.22,3877.23,missed,home improvement,80911.2,3
935,Sigismondo,Boullin,61,Male,Yuan Renminbi,Master's Degree,Employed,Widowed,Rent,935,524,9974.76,5979.25,late,home improvement,85825.14,2
936,Alexa,Bouskill,46,Non-binary,Euro,High School Diploma,Unemployed,Single,Mortgage,936,454,95354.05,39035.64,on-time,debt consolidation,2986.62,6
937,Simone,Tatterton,44,Male,Yuan Renminbi,Bachelor's Degree,Self-Employed,Widowed,Own,937,804,28413.27,14317.07,missed,debt consolidation,13562.1,20
